Retutn_id,return_date,product_id,store_id,quantity
2052,10/19/1997,836,6,2
2053,10/19/1997,859,7,1
2054,10/19/1997,957,24,2
2055,10/19/1997,1021,24,1
2056,10/19/1997,1144,24,1
2057,10/19/1997,1149,7,2
2058,10/19/1997,1204,7,1
2059,10/19/1997,1403,24,1
2060,10/19/1997,1424,24,1
2061,10/19/1997,1439,24,1
2062,10/19/1997,1461,7,2
2063,10/20/1997,96,7,1
2064,10/20/1997,242,7,1
2065,10/20/1997,245,7,1
2066,10/20/1997,408,7,1
2067,10/20/1997,559,7,1
2068,10/20/1997,787,7,1
2069,10/20/1997,1148,7,1
2070,10/21/1997,180,13,1
2071,10/21/1997,562,17,1
2072,10/21/1997,617,17,1
2073,10/21/1997,887,17,1
2074,10/21/1997,908,17,1
2075,10/21/1997,1019,17,1
2076,10/21/1997,1099,13,1
2077,10/21/1997,1117,13,1
2078,10/21/1997,1410,13,1
2079,10/22/1997,59,7,1
2080,10/22/1997,62,24,1
2081,10/22/1997,234,7,1
2082,10/22/1997,311,7,1
2083,10/22/1997,325,7,1
2084,10/22/1997,364,7,2
2085,10/22/1997,387,3,1
2086,10/22/1997,469,24,1
2087,10/22/1997,476,24,1
2088,10/22/1997,613,15,1
2089,10/22/1997,631,15,1
2090,10/22/1997,644,15,2
2091,10/22/1997,687,3,1
2092,10/22/1997,782,16,2
2093,10/22/1997,797,3,1
2094,10/22/1997,904,24,2
2095,10/22/1997,918,7,1
2096,10/22/1997,929,7,2
2097,10/22/1997,1004,15,1
2098,10/23/1997,66,23,2
2099,10/23/1997,224,23,1
2100,10/23/1997,300,16,1
2101,10/23/1997,755,16,1
2102,10/23/1997,1009,23,1
2103,10/23/1997,1223,23,1
2104,10/24/1997,11,6,1
2105,10/24/1997,123,6,2
2106,10/24/1997,369,6,1
2107,10/24/1997,437,6,1
2108,10/24/1997,457,6,2
2109,10/24/1997,908,6,1
2110,10/24/1997,1512,6,1
2111,10/26/1997,54,17,1
2112,10/26/1997,739,17,1
2113,10/27/1997,554,3,1
2114,10/27/1997,820,15,1
2115,10/27/1997,1014,3,1
2116,10/27/1997,1253,6,2
2117,10/27/1997,1487,3,2
2118,11/1/1997,444,7,1
2119,11/1/1997,939,7,1
2120,11/1/1997,1392,7,1
2121,11/1/1997,1447,7,1
2122,11/2/1997,22,7,1
2123,11/2/1997,126,15,1
2124,11/2/1997,470,7,1
2125,11/2/1997,495,7,2
2126,11/2/1997,608,15,1
2127,11/2/1997,869,7,1
2128,11/2/1997,982,15,1
2129,11/2/1997,993,15,1
2130,11/2/1997,1194,7,1
2131,11/2/1997,1230,15,1
2132,11/2/1997,1232,15,1
2133,11/2/1997,1330,15,1
2134,11/3/1997,37,17,1
2135,11/3/1997,242,17,1
2136,11/3/1997,792,17,1
2137,11/3/1997,993,17,1
2138,11/3/1997,1136,17,1
2139,11/3/1997,1197,17,1
2140,11/3/1997,1418,17,1
2141,11/4/1997,18,15,1
2142,11/4/1997,169,13,1
2143,11/4/1997,184,13,1
2144,11/4/1997,305,13,1
2145,11/4/1997,485,13,1
2146,11/4/1997,900,15,1
2147,11/4/1997,1143,13,1
2148,11/6/1997,390,3,2
2149,11/6/1997,1086,3,1
2150,11/6/1997,1236,3,1
2151,11/7/1997,6,6,1
2152,11/7/1997,198,3,1
2153,11/7/1997,591,3,1
2154,11/7/1997,623,7,1
2155,11/7/1997,679,3,1
2156,11/7/1997,849,6,1
2157,11/7/1997,941,3,1
2158,11/7/1997,1040,6,1
2159,11/7/1997,1167,6,1
2160,11/7/1997,1273,6,1
2161,11/7/1997,1501,7,1
2162,11/8/1997,249,7,1
2163,11/8/1997,380,24,1
2164,11/8/1997,825,7,1
2165,11/8/1997,1018,24,1
2166,11/8/1997,1064,7,1
2167,11/8/1997,1142,24,1
2168,11/8/1997,1171,7,1
2169,11/8/1997,1337,24,2
2170,11/9/1997,660,24,1
2171,11/9/1997,1139,23,2
2172,11/9/1997,1428,24,1
2173,11/10/1997,165,17,1
2174,11/10/1997,165,6,1
2175,11/10/1997,403,6,1
2176,11/10/1997,451,6,1
2177,11/10/1997,583,17,1
2178,11/10/1997,626,17,1
2179,11/10/1997,672,17,1
2180,11/10/1997,693,17,1
2181,11/10/1997,809,17,1
2182,11/10/1997,1113,17,1
2183,11/10/1997,1423,6,1
2184,11/10/1997,1464,6,1
2185,11/10/1997,1556,6,2
2186,11/11/1997,120,3,1
2187,11/11/1997,177,3,1
2188,11/11/1997,409,3,1
2189,11/11/1997,435,3,1
2190,11/11/1997,558,3,1
2191,11/11/1997,643,3,1
2192,11/11/1997,1121,3,1
2193,11/11/1997,1290,3,1
2194,11/11/1997,1357,3,1
2195,11/13/1997,237,7,2
2196,11/13/1997,297,15,1
2197,11/13/1997,442,15,1
2198,11/13/1997,521,7,1
2199,11/13/1997,738,15,1
2200,11/13/1997,1089,7,1
2201,11/13/1997,1113,7,1
2202,11/13/1997,1187,15,1
2203,11/13/1997,1264,15,1
2204,11/13/1997,1342,7,1
2205,11/13/1997,1460,15,1
2206,11/14/1997,284,24,2
2207,11/14/1997,398,24,1
2208,11/14/1997,404,24,1
2209,11/14/1997,848,24,1
2210,11/14/1997,1537,24,1
2211,11/15/1997,90,24,1
2212,11/15/1997,202,16,1
2213,11/15/1997,261,3,1
2214,11/15/1997,351,3,1
2215,11/15/1997,544,3,1
2216,11/15/1997,694,3,1
2217,11/15/1997,800,11,2
2218,11/15/1997,880,3,1
2219,11/15/1997,1089,16,1
2220,11/15/1997,1196,16,2
2221,11/15/1997,1339,11,1
2222,11/15/1997,1360,16,2
2223,11/15/1997,1464,16,1
2224,11/16/1997,128,13,1
2225,11/16/1997,695,11,1
2226,11/16/1997,1004,13,1
2227,11/16/1997,1193,11,1
2228,11/16/1997,1482,11,1
2229,11/16/1997,1495,23,1
2230,11/16/1997,1555,13,1
2231,11/17/1997,16,15,2
2232,11/17/1997,536,15,1
2233,11/17/1997,710,15,1
2234,11/17/1997,774,15,1
2235,11/17/1997,937,15,1
2236,11/17/1997,1278,15,2
2237,11/17/1997,1456,15,1
2238,11/18/1997,350,6,1
2239,11/18/1997,577,13,2
2240,11/18/1997,649,13,1
2241,11/18/1997,836,13,1
2242,11/18/1997,1167,13,1
2243,11/18/1997,1207,13,1
2244,11/18/1997,1268,13,2
2245,11/18/1997,1401,6,2
2246,11/19/1997,1156,23,1
2247,11/21/1997,36,6,1
2248,11/21/1997,172,17,1
2249,11/21/1997,328,16,1
2250,11/21/1997,394,6,2
2251,11/21/1997,470,16,1
2252,11/21/1997,553,6,2
2253,11/21/1997,688,16,1
2254,11/21/1997,713,6,1
2255,11/21/1997,743,16,1
2256,11/21/1997,778,23,1
2257,11/21/1997,913,16,1
2258,11/21/1997,944,16,1
2259,11/21/1997,1177,17,2
2260,11/21/1997,1233,6,2
2261,11/21/1997,1320,16,1
2262,11/21/1997,1362,16,1
2263,11/21/1997,1386,16,1
2264,11/21/1997,1386,17,1
2265,11/21/1997,1402,16,1
2266,11/21/1997,1454,23,2
2267,11/22/1997,22,17,1
2268,11/22/1997,337,16,1
2269,11/22/1997,353,16,1
2270,11/22/1997,357,17,1
2271,11/22/1997,485,16,2
2272,11/22/1997,514,16,1
2273,11/22/1997,615,16,1
2274,11/22/1997,860,16,1
2275,11/22/1997,1073,17,2
2276,11/22/1997,1087,17,1
2277,11/22/1997,1210,17,1
2278,11/22/1997,1401,16,1
2279,11/24/1997,124,16,1
2280,11/24/1997,582,16,1
2281,11/24/1997,1072,16,1
2282,11/25/1997,101,24,1
2283,11/25/1997,228,16,1
2284,11/25/1997,321,16,1
2285,11/25/1997,334,13,1
2286,11/25/1997,552,24,1
2287,11/25/1997,560,16,1
2288,11/25/1997,897,13,1
2289,11/25/1997,970,24,1
2290,11/25/1997,1080,24,2
2291,11/25/1997,1252,13,1
2292,11/25/1997,1313,24,1
2293,11/25/1997,1332,13,1
2294,11/25/1997,1343,13,1
2295,11/25/1997,1483,13,1
2296,11/25/1997,1500,13,1
2297,11/26/1997,7,6,1
2298,11/26/1997,32,11,1
2299,11/26/1997,107,11,1
2300,11/26/1997,296,6,1
2301,11/26/1997,465,6,1
2302,11/26/1997,709,6,1
2303,11/26/1997,948,11,1
2304,11/26/1997,995,6,1
2305,11/26/1997,1454,11,1
2306,11/27/1997,194,15,1
2307,11/27/1997,337,15,1
2308,11/27/1997,354,11,1
2309,11/27/1997,543,11,1
2310,11/27/1997,1275,15,1
2311,11/27/1997,1497,11,1
2312,11/27/1997,1500,15,1
2313,11/28/1997,64,11,1
2314,11/28/1997,74,3,1
2315,11/28/1997,127,17,1
2316,11/28/1997,533,11,1
2317,11/28/1997,591,3,1
2318,11/28/1997,840,3,1
2319,11/28/1997,917,17,1
2320,11/28/1997,1093,17,1
2321,11/28/1997,1158,11,1
2322,11/28/1997,1166,11,1
2323,11/28/1997,1348,3,2
2324,11/28/1997,1417,3,1
2325,11/28/1997,1447,17,1
2326,11/30/1997,546,13,1
2327,11/30/1997,562,13,2
2328,11/30/1997,953,13,1
2329,11/30/1997,1270,13,2
2330,11/30/1997,1397,13,1
2331,11/30/1997,1549,13,1
2332,12/1/1997,152,6,1
2333,12/1/1997,169,6,2
2334,12/1/1997,958,6,1
2335,12/1/1997,1208,6,1
2336,12/1/1997,1263,6,1
2337,12/1/1997,1268,6,1
2338,12/1/1997,1299,6,1
2339,12/1/1997,1435,6,1
2340,12/1/1997,1484,6,1
2341,12/2/1997,269,7,2
2342,12/2/1997,1084,7,1
2343,12/2/1997,1431,7,1
2344,12/3/1997,359,15,2
2345,12/3/1997,538,23,1
2346,12/3/1997,936,15,1
2347,12/3/1997,1338,15,1
2348,12/3/1997,1416,15,1
2349,12/3/1997,1443,15,2
2350,12/3/1997,1475,15,1
2351,12/4/1997,22,7,1
2352,12/4/1997,495,11,2
2353,12/4/1997,576,7,1
2354,12/4/1997,665,7,1
2355,12/4/1997,899,7,1
2356,12/4/1997,1139,11,1
2357,12/4/1997,1369,7,1
2358,12/4/1997,1519,11,1
2359,12/4/1997,1544,11,1
2360,12/5/1997,16,16,1
2361,12/5/1997,40,23,1
2362,12/5/1997,121,15,1
2363,12/5/1997,561,16,1
2364,12/5/1997,765,15,1
2365,12/5/1997,919,16,2
2366,12/5/1997,1064,16,1
2367,12/5/1997,1201,16,1
2368,12/5/1997,1534,15,1
2369,12/6/1997,92,15,1
2370,12/6/1997,195,15,1
2371,12/6/1997,211,15,1
2372,12/6/1997,361,15,2
2373,12/6/1997,371,15,1
2374,12/6/1997,1128,15,1
2375,12/7/1997,11,17,2
2376,12/7/1997,504,24,1
2377,12/7/1997,540,17,1
2378,12/7/1997,791,24,1
2379,12/7/1997,947,17,1
2380,12/7/1997,1140,17,1
2381,12/7/1997,1260,17,1
2382,12/7/1997,1261,17,1
2383,12/7/1997,1350,17,1
2384,12/7/1997,1442,17,1
2385,12/8/1997,536,16,1
2386,12/8/1997,1510,16,1
2387,12/9/1997,460,3,1
2388,12/9/1997,521,3,2
2389,12/9/1997,862,3,2
2390,12/9/1997,1388,3,1
2391,12/10/1997,214,7,1
2392,12/10/1997,769,7,1
2393,12/10/1997,1179,7,2
2394,12/11/1997,81,13,1
2395,12/11/1997,202,13,1
2396,12/11/1997,266,3,1
2397,12/11/1997,306,13,1
2398,12/11/1997,319,11,1
2399,12/11/1997,421,24,1
2400,12/11/1997,477,11,1
2401,12/11/1997,656,13,1
2402,12/11/1997,773,24,1
2403,12/11/1997,792,11,1
2404,12/11/1997,798,13,1
2405,12/11/1997,939,3,1
2406,12/11/1997,1041,24,2
2407,12/11/1997,1045,13,1
2408,12/11/1997,1116,3,1
2409,12/11/1997,1390,13,2
2410,12/13/1997,517,6,1
2411,12/13/1997,545,6,1
2412,12/13/1997,938,6,1
2413,12/13/1997,1200,6,1
2414,12/14/1997,100,13,1
2415,12/14/1997,378,13,1
2416,12/14/1997,453,23,2
2417,12/14/1997,608,23,2
2418,12/14/1997,1024,23,1
2419,12/14/1997,1141,13,1
2420,12/14/1997,1328,13,1
2421,12/14/1997,1514,23,2
2422,12/16/1997,29,6,1
2423,12/16/1997,289,11,2
2424,12/16/1997,409,11,1
2425,12/16/1997,431,11,1
2426,12/16/1997,451,6,1
2427,12/16/1997,592,6,1
2428,12/16/1997,880,6,1
2429,12/16/1997,914,6,1
2430,12/16/1997,960,11,1
2431,12/16/1997,1064,11,1
2432,12/16/1997,1180,6,1
2433,12/17/1997,536,23,1
2434,12/17/1997,580,23,1
2435,12/18/1997,35,13,1
2436,12/18/1997,118,13,1
2437,12/18/1997,134,13,1
2438,12/18/1997,280,13,2
2439,12/18/1997,367,24,1
2440,12/18/1997,407,24,1
2441,12/18/1997,497,13,2
2442,12/18/1997,502,13,1
2443,12/18/1997,520,13,2
2444,12/18/1997,558,13,2
2445,12/18/1997,922,24,1
2446,12/18/1997,1123,13,1
2447,12/18/1997,1131,13,1
2448,12/18/1997,1355,24,1
2449,12/18/1997,1456,13,1
2450,12/19/1997,97,7,1
2451,12/19/1997,432,7,1
2452,12/19/1997,696,7,1
2453,12/19/1997,782,7,2
2454,12/19/1997,840,7,1
2455,12/19/1997,915,7,1
2456,12/20/1997,29,11,2
2457,12/20/1997,48,11,1
2458,12/20/1997,218,6,1
2459,12/20/1997,281,6,1
2460,12/20/1997,338,11,1
2461,12/20/1997,372,11,1
2462,12/20/1997,472,6,1
2463,12/20/1997,616,6,2
2464,12/20/1997,665,6,1
2465,12/20/1997,735,11,1
2466,12/20/1997,1039,11,1
2467,12/20/1997,1040,6,1
2468,12/20/1997,1174,6,1
2469,12/20/1997,1243,11,2
2470,12/20/1997,1265,24,1
2471,12/20/1997,1279,24,1
2472,12/20/1997,1402,6,2
2473,12/20/1997,1403,11,1
2474,12/20/1997,1455,11,1
2475,12/21/1997,282,16,1
2476,12/21/1997,610,17,1
2477,12/21/1997,882,3,1
2478,12/21/1997,911,3,1
2479,12/21/1997,1001,17,2
2480,12/21/1997,1169,16,1
2481,12/21/1997,1312,3,1
2482,12/21/1997,1321,16,1
2483,12/21/1997,1410,16,1
2484,12/21/1997,1464,16,1
2485,12/21/1997,1469,3,1
2486,12/21/1997,1473,17,1
2487,12/21/1997,1486,3,1
2488,12/22/1997,16,11,1
2489,12/22/1997,58,13,1
2490,12/22/1997,124,11,1
2491,12/22/1997,127,11,1
2492,12/22/1997,213,17,1
2493,12/22/1997,238,13,1
2494,12/22/1997,340,11,1
2495,12/22/1997,362,11,1
2496,12/22/1997,433,13,1
2497,12/22/1997,522,17,2
2498,12/22/1997,606,11,1
2499,12/22/1997,773,17,1
2500,12/22/1997,904,13,1
2501,12/22/1997,914,17,1
2502,12/22/1997,1083,11,1
2503,12/22/1997,1144,11,2
2504,12/22/1997,1417,13,1
2505,12/23/1997,37,15,1
2506,12/23/1997,611,15,1
2507,12/23/1997,1146,15,1
2508,12/24/1997,21,17,2
2509,12/24/1997,311,17,1
2510,12/24/1997,397,17,1
2511,12/24/1997,688,17,1
2512,12/24/1997,776,17,2
2513,12/24/1997,979,17,1
2514,12/24/1997,1012,17,1
2515,12/24/1997,1094,17,1
2516,12/24/1997,1366,17,1
2517,12/25/1997,44,16,1
2518,12/25/1997,681,16,1
2519,12/25/1997,800,17,1
2520,12/25/1997,911,17,2
2521,12/25/1997,948,17,1
2522,12/25/1997,1229,16,1
2523,12/25/1997,1361,17,2
2524,12/26/1997,144,16,1
2525,12/26/1997,1500,16,2
2526,12/27/1997,66,24,1
2527,12/27/1997,91,24,1
2528,12/27/1997,148,3,1
2529,12/27/1997,360,24,1
2530,12/27/1997,361,24,1
2531,12/27/1997,389,24,2
2532,12/27/1997,526,3,2
2533,12/27/1997,964,24,1
2534,12/27/1997,1020,3,1
2535,12/27/1997,1043,24,2
2536,12/27/1997,1255,23,1
2537,12/28/1997,98,3,1
2538,12/28/1997,225,13,1
2539,12/28/1997,312,13,1
2540,12/28/1997,658,3,1
2541,12/28/1997,660,13,1
2542,12/28/1997,809,3,2
2543,12/28/1997,833,3,1
2544,12/28/1997,1225,3,1
2545,12/28/1997,1248,13,1
2546,12/28/1997,1375,3,1
2547,12/28/1997,1456,13,1
2548,12/28/1997,1519,3,1
2549,12/29/1997,214,6,1
2550,12/29/1997,245,7,1
2551,12/29/1997,309,6,1
2552,12/29/1997,386,7,1
2553,12/29/1997,935,6,1
2554,12/29/1997,946,6,1
2555,12/29/1997,972,6,1
2556,1/1/1998,249,10,1
2557,1/1/1998,455,10,1
2558,1/1/1998,1056,10,2
2559,1/1/1998,1091,10,1
2560,1/1/1998,1181,10,1
2561,1/1/1998,1456,10,1
2562,1/2/1998,310,13,1
2563,1/2/1998,564,4,1
2564,1/2/1998,702,4,1
2565,1/2/1998,710,10,1
2566,1/2/1998,716,10,2
2567,1/2/1998,767,4,1
2568,1/2/1998,843,13,1
2569,1/2/1998,879,4,1
2570,1/2/1998,1034,13,1
2571,1/2/1998,1084,4,2
2572,1/2/1998,1091,4,1
2573,1/2/1998,1155,10,1
2574,1/2/1998,1167,10,1
2575,1/2/1998,1319,10,1
2576,1/3/1998,327,7,2
2577,1/3/1998,380,7,1
2578,1/3/1998,559,7,2
2579,1/3/1998,638,7,1
2580,1/3/1998,696,17,1
2581,1/3/1998,772,15,1
2582,1/3/1998,887,7,1
2583,1/3/1998,1052,17,1
2584,1/3/1998,1118,15,1
2585,1/3/1998,1181,7,1
2586,1/3/1998,1208,17,1
2587,1/3/1998,1451,17,1
2588,1/3/1998,1556,15,1
2589,1/4/1998,344,8,1
2590,1/4/1998,364,8,1
2591,1/4/1998,457,16,1
2592,1/4/1998,470,8,1
2593,1/4/1998,524,16,1
2594,1/4/1998,581,8,2
2595,1/4/1998,863,17,1
2596,1/4/1998,1041,17,1
2597,1/4/1998,1235,8,1
2598,1/4/1998,1417,17,1
2599,1/4/1998,1508,8,1
2600,1/5/1998,14,7,1
2601,1/5/1998,106,12,1
2602,1/5/1998,163,4,1
2603,1/5/1998,189,4,1
2604,1/5/1998,296,12,1
2605,1/5/1998,373,4,1
2606,1/5/1998,396,4,1
2607,1/5/1998,432,19,1
2608,1/5/1998,509,12,2
2609,1/5/1998,660,19,1
2610,1/5/1998,888,6,1
2611,1/5/1998,915,4,1
2612,1/5/1998,1058,4,1
2613,1/5/1998,1201,7,1
2614,1/5/1998,1243,19,1
2615,1/5/1998,1379,4,1
2616,1/5/1998,1438,4,1
2617,1/5/1998,1487,6,2
2618,1/5/1998,1499,6,1
2619,1/6/1998,2,13,1
2620,1/6/1998,26,17,1
2621,1/6/1998,166,17,1
2622,1/6/1998,295,13,1
2623,1/6/1998,397,13,1
2624,1/6/1998,863,17,1
2625,1/6/1998,987,17,1
2626,1/6/1998,1230,17,1
2627,1/6/1998,1263,13,1
2628,1/6/1998,1335,17,1
2629,1/6/1998,1408,17,1
2630,1/6/1998,1412,17,1
2631,1/6/1998,1430,17,1
2632,1/6/1998,1497,17,1
2633,1/6/1998,1498,13,2
2634,1/7/1998,12,12,1
2635,1/7/1998,14,19,1
2636,1/7/1998,34,19,1
2637,1/7/1998,112,12,1
2638,1/7/1998,250,19,1
2639,1/7/1998,470,12,1
2640,1/7/1998,581,20,2
2641,1/7/1998,678,24,1
2642,1/7/1998,692,20,1
2643,1/7/1998,780,24,1
2644,1/7/1998,799,19,1
2645,1/7/1998,989,20,1
2646,1/7/1998,996,12,1
2647,1/7/1998,1194,24,1
2648,1/7/1998,1209,19,1
2649,1/7/1998,1346,24,1
2650,1/7/1998,1395,19,2
2651,1/7/1998,1438,19,1
2652,1/9/1998,46,18,2
2653,1/9/1998,484,3,2
2654,1/9/1998,597,19,1
2655,1/9/1998,668,3,2
2656,1/9/1998,789,18,1
2657,1/9/1998,892,19,2
2658,1/9/1998,895,18,2
2659,1/9/1998,982,9,1
2660,1/9/1998,984,3,1
2661,1/9/1998,1108,18,1
2662,1/9/1998,1356,23,1
2663,1/9/1998,1374,3,1
2664,1/9/1998,1487,9,1
2665,1/9/1998,1533,9,1
2666,1/10/1998,157,16,1
2667,1/10/1998,195,3,2
2668,1/10/1998,199,3,1
2669,1/10/1998,253,11,2
2670,1/10/1998,271,7,1
2671,1/10/1998,284,19,1
2672,1/10/1998,420,19,1
2673,1/10/1998,444,11,1
2674,1/10/1998,485,10,1
2675,1/10/1998,503,16,1
2676,1/10/1998,505,16,1
2677,1/10/1998,546,16,1
2678,1/10/1998,572,17,1
2679,1/10/1998,623,7,2
2680,1/10/1998,646,16,1
2681,1/10/1998,759,7,1
2682,1/10/1998,806,8,1
2683,1/10/1998,822,11,1
2684,1/10/1998,872,10,1
2685,1/10/1998,909,17,1
2686,1/10/1998,921,19,1
2687,1/10/1998,946,10,1
2688,1/10/1998,952,16,1
2689,1/10/1998,956,16,1
2690,1/10/1998,969,19,1
2691,1/10/1998,1069,7,2
2692,1/10/1998,1147,7,1
2693,1/10/1998,1177,8,1
2694,1/10/1998,1195,10,1
2695,1/10/1998,1203,3,1
2696,1/10/1998,1301,8,1
2697,1/10/1998,1373,8,2
2698,1/10/1998,1382,3,1
2699,1/10/1998,1468,17,1
2700,1/10/1998,1522,19,1
2701,1/10/1998,1546,8,1
2702,1/11/1998,123,20,1
2703,1/11/1998,173,20,1
2704,1/11/1998,498,13,1
2705,1/11/1998,843,16,1
2706,1/11/1998,1070,13,2
2707,1/11/1998,1188,13,1
2708,1/11/1998,1238,13,1
2709,1/11/1998,1288,16,2
2710,1/11/1998,1377,13,1
2711,1/11/1998,1430,13,1
2712,1/12/1998,15,8,1
2713,1/12/1998,27,8,1
2714,1/12/1998,69,8,1
2715,1/12/1998,182,6,1
2716,1/12/1998,216,6,2
2717,1/12/1998,221,8,1
2718,1/12/1998,293,8,2
2719,1/12/1998,295,6,1
2720,1/12/1998,383,10,1
2721,1/12/1998,459,1,1
2722,1/12/1998,502,8,1
2723,1/12/1998,505,1,1
2724,1/12/1998,532,8,1
2725,1/12/1998,571,3,1
2726,1/12/1998,588,8,2
2727,1/12/1998,600,10,1
2728,1/12/1998,662,1,2
2729,1/12/1998,688,3,1
2730,1/12/1998,692,8,1
2731,1/12/1998,708,1,1
2732,1/12/1998,712,8,1
2733,1/12/1998,747,1,1
2734,1/12/1998,758,21,1
2735,1/12/1998,822,3,2
2736,1/12/1998,866,8,1
2737,1/12/1998,887,10,1
2738,1/12/1998,975,8,2
2739,1/12/1998,1008,8,1
2740,1/12/1998,1031,8,1
2741,1/12/1998,1046,21,2
2742,1/12/1998,1055,10,2
2743,1/12/1998,1151,6,1
2744,1/12/1998,1157,1,1
2745,1/12/1998,1230,3,1
2746,1/12/1998,1351,3,1
2747,1/12/1998,1357,21,1
2748,1/12/1998,1362,1,1
2749,1/12/1998,1467,21,1
2750,1/12/1998,1477,1,1
2751,1/12/1998,1525,8,1
2752,1/13/1998,48,1,1
2753,1/13/1998,95,8,1
2754,1/13/1998,404,23,1
2755,1/13/1998,549,1,1
2756,1/13/1998,562,8,1
2757,1/13/1998,571,1,1
2758,1/13/1998,631,20,1
2759,1/13/1998,750,8,2
2760,1/13/1998,794,8,2
2761,1/13/1998,806,8,1
2762,1/13/1998,867,1,1
2763,1/13/1998,914,1,1
2764,1/13/1998,1139,1,1
2765,1/13/1998,1156,8,2
2766,1/13/1998,1230,20,1
2767,1/13/1998,1246,20,2
2768,1/13/1998,1475,8,1
2769,1/14/1998,148,23,1
2770,1/14/1998,486,23,1
2771,1/14/1998,624,23,1
2772,1/14/1998,649,6,1
2773,1/14/1998,1000,6,1
2774,1/14/1998,1104,6,1
2775,1/14/1998,1146,23,1
2776,1/15/1998,156,21,1
2777,1/15/1998,293,23,1
2778,1/15/1998,320,11,1
2779,1/15/1998,379,21,1
2780,1/15/1998,422,21,2
2781,1/15/1998,470,21,2
2782,1/15/1998,540,21,1
2783,1/15/1998,843,21,1
2784,1/15/1998,887,21,1
2785,1/15/1998,1045,21,1
2786,1/15/1998,1202,11,1
2787,1/15/1998,1285,23,1
2788,1/15/1998,1308,21,2
2789,1/15/1998,1321,11,2
2790,1/15/1998,1383,21,1
2791,1/15/1998,1432,11,1
2792,1/15/1998,1551,21,2
2793,1/16/1998,105,6,1
2794,1/16/1998,211,15,1
2795,1/16/1998,462,16,2
2796,1/16/1998,560,4,1
2797,1/16/1998,630,6,1
2798,1/16/1998,746,6,1
2799,1/16/1998,856,16,1
2800,1/16/1998,931,15,1
2801,1/16/1998,1073,6,1
2802,1/16/1998,1334,16,1
2803,1/16/1998,1367,15,1
2804,1/16/1998,1482,15,1
2805,1/17/1998,4,12,2
2806,1/17/1998,22,12,1
2807,1/17/1998,82,12,1
2808,1/17/1998,129,1,1
2809,1/17/1998,151,11,1
2810,1/17/1998,262,11,1
2811,1/17/1998,291,11,1
2812,1/17/1998,342,11,1
2813,1/17/1998,416,12,1
2814,1/17/1998,461,11,1
2815,1/17/1998,497,3,1
2816,1/17/1998,512,3,1
2817,1/17/1998,682,6,1
2818,1/17/1998,728,12,1
2819,1/17/1998,769,6,1
2820,1/17/1998,822,6,2
2821,1/17/1998,842,1,1
2822,1/17/1998,893,6,1
2823,1/17/1998,963,12,1
2824,1/17/1998,965,23,1
2825,1/17/1998,988,3,2
2826,1/17/1998,993,4,1
2827,1/17/1998,1009,4,2
2828,1/17/1998,1014,24,1
2829,1/17/1998,1176,1,1
2830,1/17/1998,1242,1,1
2831,1/17/1998,1249,12,1
2832,1/17/1998,1250,4,1
2833,1/17/1998,1397,1,1
2834,1/17/1998,1441,12,1
2835,1/17/1998,1483,23,1
2836,1/17/1998,1484,12,1
2837,1/17/1998,1490,23,1
2838,1/17/1998,1526,1,1
2839,1/17/1998,1558,24,1
2840,1/18/1998,34,24,1
2841,1/18/1998,220,8,1
2842,1/18/1998,264,8,1
2843,1/18/1998,278,24,1
2844,1/18/1998,422,15,1
2845,1/18/1998,511,24,1
2846,1/18/1998,559,24,1
2847,1/18/1998,679,8,1
2848,1/18/1998,710,24,1
2849,1/18/1998,808,8,1
2850,1/18/1998,1131,8,1
2851,1/18/1998,1375,8,1
2852,1/18/1998,1422,8,2
2853,1/19/1998,144,11,2
2854,1/19/1998,469,12,1
2855,1/19/1998,545,12,2
2856,1/19/1998,749,7,1
2857,1/19/1998,954,12,1
2858,1/19/1998,1192,7,1
2859,1/19/1998,1261,7,1
2860,1/19/1998,1367,12,1
2861,1/19/1998,1406,7,2
2862,1/19/1998,1501,11,1
2863,1/20/1998,62,7,1
2864,1/20/1998,174,15,1
2865,1/20/1998,341,15,1
2866,1/20/1998,540,7,1
2867,1/20/1998,678,15,2
2868,1/20/1998,724,15,1
2869,1/20/1998,855,7,1
2870,1/20/1998,898,15,1
2871,1/20/1998,1083,15,2
2872,1/20/1998,1219,15,1
2873,1/21/1998,723,16,2
2874,1/21/1998,766,20,1
2875,1/21/1998,900,16,1
2876,1/21/1998,1377,20,1
2877,1/21/1998,1479,21,1
2878,1/22/1998,268,17,1
2879,1/22/1998,387,21,1
2880,1/22/1998,479,21,1
2881,1/22/1998,578,21,2
2882,1/22/1998,823,4,1
2883,1/22/1998,1050,21,1
2884,1/22/1998,1182,4,1
2885,1/22/1998,1340,21,1
2886,1/22/1998,1380,17,1
2887,1/22/1998,1394,21,1
2888,1/23/1998,47,10,1
2889,1/23/1998,348,10,1
2890,1/23/1998,703,10,1
2891,1/23/1998,709,10,1
2892,1/23/1998,1132,10,2
2893,1/24/1998,47,15,2
2894,1/24/1998,193,15,1
2895,1/24/1998,267,21,1
2896,1/24/1998,339,3,1
2897,1/24/1998,395,3,2
2898,1/24/1998,654,3,1
2899,1/24/1998,700,21,1
2900,1/24/1998,714,3,2
2901,1/24/1998,816,21,1
2902,1/24/1998,949,3,1
2903,1/24/1998,963,3,1
2904,1/24/1998,1033,21,1
